LIFECODES,LIFECODES KIR Genotyping,Bulgaria,ANTISEL Selidis Bros s.a.,61,1985
LIFECODES,LIFECODES Red Cell Genotyping,Bulgaria,ANTISEL Selidis Bros s.a.,61,878
LIFECODES,LIFECODES Screen & Identification,Bulgaria,ANTISEL Selidis Bros s.a.,61,7386
LIFECODES,LIFECODES LSA Single Antigen,Bulgaria,ANTISEL Selidis Bros s.a.,61,573
LIFECODES,LIFECODES Donor Specific Antibody,Bulgaria,ANTISEL Selidis Bros s.a.,61,100
LIFECODES,LIFECODES LSA MIC,Bulgaria,ANTISEL Selidis Bros s.a.,61,2513
LIFECODES,LIFECODES LSA Single Antigen,Poland,ANTISEL Selidis Bros s.a.,61,2711
LIFECODES,LIFECODES LSA Single Antigen,Saudi Arabia,Bios Ingenieria Gentica SA,62,4525
LIFECODES,Gen-Probe Fluoroanalyzer,Chile,Bios Ingenieria Gentica SA,62,5008
LIFECODES,LIFECODES HLA Genotyping,Chile,Bios Ingenieria Gentica SA,62,4529
LIFECODES,LIFECODES KIR Genotyping,Chile,Bios Ingenieria Gentica SA,62,5265
LIFECODES,LIFECODES Red Cell Genotyping,Chile,Bios Ingenieria Gentica SA,62,6819
LIFECODES,LIFECODES Screen & Identification,Chile,Bios Ingenieria Gentica SA,62,4097
LIFECODES,LIFECODES LSA Single Antigen,Chile,Bios Ingenieria Gentica SA,62,5526
LIFECODES,LIFECODES Donor Specific Antibody,Chile,Bios Ingenieria Gentica SA,62,4764
LIFECODES,LIFECODES LSA MIC,Chile,Bios Ingenieria Gentica SA,62,7229
LIFECODES,Gen-Probe Fluoroanalyzer,Czech Republic,Inno-Train Diagnostics GmbH,64,3508
LIFECODES,LIFECODES HLA Genotyping,Czech Republic,Inno-Train Diagnostics GmbH,64,2198
LIFECODES,LIFECODES KIR Genotyping,Czech Republic,Inno-Train Diagnostics GmbH,64,3251
LIFECODES,LIFECODES Red Cell Genotyping,Czech Republic,Inno-Train Diagnostics GmbH,64,4138
LIFECODES,LIFECODES Screen & Identification,Czech Republic,Inno-Train Diagnostics GmbH,64,1945
LIFECODES,LIFECODES LSA Single Antigen,Czech Republic,Inno-Train Diagnostics GmbH,64,5550
LIFECODES,LIFECODES Donor Specific Antibody,Czech Republic,Inno-Train Diagnostics GmbH,64,4509
LIFECODES,LIFECODES LSA MIC,Czech Republic,Inno-Train Diagnostics GmbH,64,7307
LIFECODES,Gen-Probe Fluoroanalyzer,Fyrom,ANTISEL Selidis Bros s.a.,65,7687
LIFECODES,LIFECODES HLA Genotyping,Fyrom,ANTISEL Selidis Bros s.a.,65,1560
LIFECODES,LIFECODES KIR Genotyping,Fyrom,ANTISEL Selidis Bros s.a.,65,7524
LIFECODES,LIFECODES Red Cell Genotyping,Fyrom,ANTISEL Selidis Bros s.a.,65,6199
LIFECODES,LIFECODES Screen & Identification,Fyrom,ANTISEL Selidis Bros s.a.,65,7906
LIFECODES,LIFECODES LSA Single Antigen,Fyrom,ANTISEL Selidis Bros s.a.,65,1577
LIFECODES,LIFECODES Donor Specific Antibody,Fyrom,ANTISEL Selidis Bros s.a.,65,443
LIFECODES,LIFECODES LSA MIC,Fyrom,ANTISEL Selidis Bros s.a.,65,5138
LIFECODES,Gen-Probe Fluoroanalyzer,Germany,Inno-Train Diagnostics GmbH,66,802
LIFECODES,LIFECODES HLA Genotyping,Germany,Inno-Train Diagnostics GmbH,66,4490
LIFECODES,LIFECODES KIR Genotyping,Germany,Inno-Train Diagnostics GmbH,66,6128
LIFECODES,LIFECODES Red Cell Genotyping,Germany,Inno-Train Diagnostics GmbH,66,7326
LIFECODES,LIFECODES Screen & Identification,Germany,Inno-Train Diagnostics GmbH,66,7270
LIFECODES,LIFECODES LSA Single Antigen,Germany,Inno-Train Diagnostics GmbH,66,235
LIFECODES,LIFECODES Donor Specific Antibody,Germany,Inno-Train Diagnostics GmbH,66,5639
LIFECODES,LIFECODES LSA MIC,Germany,Inno-Train Diagnostics GmbH,66,6076
LIFECODES,LIFECODES Screen & Identification,Turkey,Inno-Train Diagnostics GmbH,66,1847
LIFECODES,Gen-Probe Fluoroanalyzer,Greece,ANTISEL Selidis Bros s.a.,67,1339
LIFECODES,LIFECODES HLA Genotyping,Greece,ANTISEL Selidis Bros s.a.,67,4737
LIFECODES,LIFECODES KIR Genotyping,Greece,ANTISEL Selidis Bros s.a.,67,6932
LIFECODES,LIFECODES Red Cell Genotyping,Greece,ANTISEL Selidis Bros s.a.,67,2470
LIFECODES,LIFECODES Screen & Identification,Greece,ANTISEL Selidis Bros s.a.,67,7874
LIFECODES,LIFECODES LSA Single Antigen,Greece,ANTISEL Selidis Bros s.a.,67,3366
LIFECODES,LIFECODES Donor Specific Antibody,Greece,ANTISEL Selidis Bros s.a.,67,406
LIFECODES,LIFECODES LSA MIC,Greece,ANTISEL Selidis Bros s.a.,67,3105
LIFECODES,Gen-Probe Fluoroanalyzer,Hungary,Inno-Train Diagnostics GmbH,68,4612
LIFECODES,LIFECODES HLA Genotyping,Hungary,Inno-Train Diagnostics GmbH,68,6319
LIFECODES,LIFECODES KIR Genotyping,Hungary,Inno-Train Diagnostics GmbH,68,1365
LIFECODES,LIFECODES Red Cell Genotyping,Hungary,Inno-Train Diagnostics GmbH,68,5573
LIFECODES,LIFECODES Screen & Identification,Hungary,Inno-Train Diagnostics GmbH,68,3958
LIFECODES,LIFECODES LSA Single Antigen,Hungary,Inno-Train Diagnostics GmbH,68,50
LIFECODES,LIFECODES Donor Specific Antibody,Hungary,Inno-Train Diagnostics GmbH,68,2353
LIFECODES,LIFECODES LSA MIC,Hungary,Inno-Train Diagnostics GmbH,68,7109
LIFECODES,Gen-Probe Fluoroanalyzer,India,CPC Diagnostics PVT Ltd,69,890
LIFECODES,LIFECODES HLA Genotyping,India,CPC Diagnostics PVT Ltd,69,4653
LIFECODES,LIFECODES KIR Genotyping,India,CPC Diagnostics PVT Ltd,69,1962
LIFECODES,LIFECODES Red Cell Genotyping,India,CPC Diagnostics PVT Ltd,69,7051
LIFECODES,LIFECODES Screen & Identification,India,CPC Diagnostics PVT Ltd,69,5331
LIFECODES,LIFECODES LSA Single Antigen,India,CPC Diagnostics PVT Ltd,69,6821
LIFECODES,LIFECODES Donor Specific Antibody,India,CPC Diagnostics PVT Ltd,69,3804
LIFECODES,LIFECODES LSA MIC,India,CPC Diagnostics PVT Ltd,69,512
LIFECODES,Gen-Probe Fluoroanalyzer,Indonesia,Innovative Biotech Pte Ltd,70,3288
LIFECODES,LIFECODES HLA Genotyping,Indonesia,Innovative Biotech Pte Ltd,70,3074
LIFECODES,LIFECODES KIR Genotyping,Indonesia,Innovative Biotech Pte Ltd,70,429
LIFECODES,LIFECODES Red Cell Genotyping,Indonesia,Innovative Biotech Pte Ltd,70,5447
LIFECODES,LIFECODES Screen & Identification,Indonesia,Innovative Biotech Pte Ltd,70,6944
LIFECODES,LIFECODES LSA Single Antigen,Indonesia,Innovative Biotech Pte Ltd,70,5207
LIFECODES,LIFECODES Donor Specific Antibody,Indonesia,Innovative Biotech Pte Ltd,70,5396
LIFECODES,LIFECODES LSA MIC,Indonesia,Innovative Biotech Pte Ltd,70,2045
LIFECODES,Gen-Probe Fluoroanalyzer,Israel,Tarom Applied Technologies Ltd.,71,913
LIFECODES,LIFECODES HLA Genotyping,Israel,Tarom Applied Technologies Ltd.,71,4276
LIFECODES,LIFECODES KIR Genotyping,Israel,Tarom Applied Technologies Ltd.,71,6732
LIFECODES,LIFECODES Red Cell Genotyping,Israel,Tarom Applied Technologies Ltd.,71,1996
LIFECODES,LIFECODES Screen & Identification,Israel,Tarom Applied Technologies Ltd.,71,1610
LIFECODES,LIFECODES LSA Single Antigen,Israel,Tarom Applied Technologies Ltd.,71,2801
LIFECODES,LIFECODES Donor Specific Antibody,Israel,Tarom Applied Technologies Ltd.,71,3619
LIFECODES,LIFECODES LSA MIC,Israel,Tarom Applied Technologies Ltd.,71,2574
LIFECODES,Gen-Probe Fluoroanalyzer,Italy,GTI ITALIA s.r.l.,72,4209
LIFECODES,LIFECODES HLA Genotyping,Italy,GTI ITALIA s.r.l.,72,6454
LIFECODES,LIFECODES KIR Genotyping,Italy,GTI ITALIA s.r.l.,72,6101
LIFECODES,LIFECODES Red Cell Genotyping,Italy,GTI ITALIA s.r.l.,72,6522
LIFECODES,LIFECODES Screen & Identification,Italy,GTI ITALIA s.r.l.,72,123
LIFECODES,LIFECODES LSA Single Antigen,Italy,GTI ITALIA s.r.l.,72,6282
LIFECODES,LIFECODES Donor Specific Antibody,Italy,GTI ITALIA s.r.l.,72,2112
LIFECODES,LIFECODES LSA MIC,Italy,GTI ITALIA s.r.l.,72,1027
LIFECODES,Gen-Probe Fluoroanalyzer,Libya,Laboratoires AAZ,73,7536
LIFECODES,LIFECODES HLA Genotyping,Libya,Laboratoires AAZ,73,422
LIFECODES,LIFECODES KIR Genotyping,Libya,Laboratoires AAZ,73,6691
LIFECODES,LIFECODES Red Cell Genotyping,Libya,Laboratoires AAZ,73,7910
LIFECODES,LIFECODES Screen & Identification,Libya,Laboratoires AAZ,73,7794
LIFECODES,LIFECODES LSA Single Antigen,Libya,Laboratoires AAZ,73,3466
LIFECODES,LIFECODES Donor Specific Antibody,Libya,Laboratoires AAZ,73,681
LIFECODES,LIFECODES LSA MIC,Libya,Laboratoires AAZ,73,2961
LIFECODES,Gen-Probe Fluoroanalyzer,Malaysia,"Chen Ken Hoong, Biomarketing Services (M) Sdn Bhd",74,5749
LIFECODES,LIFECODES HLA Genotyping,Malaysia,"Chen Ken Hoong, Biomarketing Services (M) Sdn Bhd",74,3106
LIFECODES,LIFECODES KIR Genotyping,Malaysia,"Chen Ken Hoong, Biomarketing Services (M) Sdn Bhd",74,5485
LIFECODES,LIFECODES Red Cell Genotyping,Malaysia,"Chen Ken Hoong, Biomarketing Services (M) Sdn Bhd",74,6155
LIFECODES,LIFECODES Screen & Identification,Malaysia,"Chen Ken Hoong, Biomarketing Services (M) Sdn Bhd",74,7046
LIFECODES,LIFECODES LSA Single Antigen,Malaysia,"Chen Ken Hoong, Biomarketing Services (M) Sdn Bhd",74,1536
LIFECODES,LIFECODES Donor Specific Antibody,Malaysia,"Chen Ken Hoong, Biomarketing Services (M) Sdn Bhd",74,6189
LIFECODES,LIFECODES LSA MIC,Malaysia,"Chen Ken Hoong, Biomarketing Services (M) Sdn Bhd",74,117
LIFECODES,Gen-Probe Fluoroanalyzer,Mexico,"UNIPARTS, S.A.",75,7890
LIFECODES,LIFECODES HLA Genotyping,Mexico,"UNIPARTS, S.A.",75,6511
LIFECODES,LIFECODES KIR Genotyping,Mexico,"UNIPARTS, S.A.",75,6992
LIFECODES,LIFECODES Red Cell Genotyping,Mexico,"UNIPARTS, S.A.",75,253
LIFECODES,LIFECODES Screen & Identification,Mexico,"UNIPARTS, S.A.",75,3602
LIFECODES,LIFECODES LSA Single Antigen,Mexico,"UNIPARTS, S.A.",75,3674
LIFECODES,LIFECODES Donor Specific Antibody,Mexico,"UNIPARTS, S.A.",75,2837
LIFECODES,LIFECODES LSA MIC,Mexico,"UNIPARTS, S.A.",75,4742
LIFECODES,Gen-Probe Fluoroanalyzer,Morocco,Laboratoires AAZ,76,5587
LIFECODES,LIFECODES HLA Genotyping,Morocco,Laboratoires AAZ,76,6950
LIFECODES,LIFECODES KIR Genotyping,Morocco,Laboratoires AAZ,76,2220
LIFECODES,LIFECODES Red Cell Genotyping,Morocco,Laboratoires AAZ,76,4972
LIFECODES,LIFECODES Screen & Identification,Morocco,Laboratoires AAZ,76,3365
LIFECODES,LIFECODES LSA Single Antigen,Morocco,Laboratoires AAZ,76,1558
LIFECODES,LIFECODES Donor Specific Antibody,Morocco,Laboratoires AAZ,76,7831
LIFECODES,LIFECODES LSA MIC,Morocco,Laboratoires AAZ,76,2234
LIFECODES,Gen-Probe Fluoroanalyzer,New Zealand,Diagnostic Solutions,77,3014
LIFECODES,LIFECODES HLA Genotyping,New Zealand,Diagnostic Solutions,77,1837
LIFECODES,LIFECODES KIR Genotyping,New Zealand,Diagnostic Solutions,77,2595
LIFECODES,LIFECODES Red Cell Genotyping,New Zealand,Diagnostic Solutions,77,3394
LIFECODES,LIFECODES Screen & Identification,New Zealand,Diagnostic Solutions,77,3743
LIFECODES,LIFECODES LSA Single Antigen,New Zealand,Diagnostic Solutions,77,7029
LIFECODES,LIFECODES Donor Specific Antibody,New Zealand,Diagnostic Solutions,77,1189
LIFECODES,LIFECODES LSA MIC,New Zealand,Diagnostic Solutions,77,4818
LIFECODES,LIFECODES LSA MIC,Oman,Laboratoires AAZ,78,6991
LIFECODES,LIFECODES KIR Genotyping,Oman,Laboratoires AAZ,78,5539
LIFECODES,LIFECODES Red Cell Genotyping,Oman,Laboratoires AAZ,78,217
LIFECODES,LIFECODES Screen & Identification,Oman,Laboratoires AAZ,78,2
LIFECODES,LIFECODES LSA Single Antigen,Oman,Laboratoires AAZ,78,4870
LIFECODES,LIFECODES Donor Specific Antibody,Oman,Laboratoires AAZ,78,1243
LIFECODES,Gen-Probe Fluoroanalyzer,Oman,Laboratoires AAZ,78,905
LIFECODES,LIFECODES HLA Genotyping,Oman,Laboratoires AAZ,78,7911
LIFECODES,Gen-Probe Fluoroanalyzer,Panama,Bio Lab S.A.,79,3857
LIFECODES,LIFECODES HLA Genotyping,Panama,Bio Lab S.A.,79,1337
LIFECODES,LIFECODES KIR Genotyping,Panama,Bio Lab S.A.,79,1096
LIFECODES,LIFECODES Red Cell Genotyping,Panama,Bio Lab S.A.,79,3189
LIFECODES,LIFECODES Screen & Identification,Panama,Bio Lab S.A.,79,5012
LIFECODES,LIFECODES LSA Single Antigen,Panama,Bio Lab S.A.,79,7881
LIFECODES,LIFECODES Donor Specific Antibody,Panama,Bio Lab S.A.,79,1735
LIFECODES,LIFECODES LSA MIC,Panama,Bio Lab S.A.,79,3933
LIFECODES,LIFECODES Red Cell Genotyping,Peru,Lab Depot S.A.,80,144
LIFECODES,LIFECODES Screen & Identification,Peru,Lab Depot S.A.,80,7147
LIFECODES,LIFECODES LSA Single Antigen,Peru,Lab Depot S.A.,80,3695
LIFECODES,LIFECODES Donor Specific Antibody,Peru,Lab Depot S.A.,80,4797
LIFECODES,LIFECODES LSA MIC,Peru,Lab Depot S.A.,80,85
LIFECODES,Gen-Probe Fluoroanalyzer,Peru,Lab Depot S.A.,80,7785
LIFECODES,LIFECODES HLA Genotyping,Peru,Lab Depot S.A.,80,6609
LIFECODES,LIFECODES KIR Genotyping,Peru,Lab Depot S.A.,80,5401
LIFECODES,Gen-Probe Fluoroanalyzer,Poland,Inno-Train Diagnostics GmbH,81,6804
LIFECODES,LIFECODES HLA Genotyping,Poland,Inno-Train Diagnostics GmbH,81,4522
LIFECODES,LIFECODES KIR Genotyping,Poland,Inno-Train Diagnostics GmbH,81,3937
LIFECODES,LIFECODES Red Cell Genotyping,Poland,Inno-Train Diagnostics GmbH,81,6118
LIFECODES,LIFECODES Screen & Identification,Poland,Inno-Train Diagnostics GmbH,81,2104
LIFECODES,LIFECODES LSA Single Antigen,Poland,Inno-Train Diagnostics GmbH,81,2711
LIFECODES,LIFECODES Donor Specific Antibody,Poland,Inno-Train Diagnostics GmbH,81,3363
LIFECODES,LIFECODES LSA MIC,Poland,Inno-Train Diagnostics GmbH,81,1075
LIFECODES,Gen-Probe Fluoroanalyzer,Portugal,DIAGNOSTICA LONGWOOD s.l.,82,6860
LIFECODES,LIFECODES HLA Genotyping,Portugal,DIAGNOSTICA LONGWOOD s.l.,82,4388
LIFECODES,LIFECODES KIR Genotyping,Portugal,DIAGNOSTICA LONGWOOD s.l.,82,950
LIFECODES,LIFECODES Red Cell Genotyping,Portugal,DIAGNOSTICA LONGWOOD s.l.,82,6168
LIFECODES,LIFECODES Screen & Identification,Portugal,DIAGNOSTICA LONGWOOD s.l.,82,47
LIFECODES,LIFECODES LSA Single Antigen,Portugal,DIAGNOSTICA LONGWOOD s.l.,82,2779
LIFECODES,LIFECODES Donor Specific Antibody,Portugal,DIAGNOSTICA LONGWOOD s.l.,82,7197
LIFECODES,LIFECODES LSA MIC,Portugal,DIAGNOSTICA LONGWOOD s.l.,82,1026
LIFECODES,Gen-Probe Fluoroanalyzer,Republica Muldova,AMD,83,4559
LIFECODES,LIFECODES HLA Genotyping,Republica Muldova,AMD,83,4241
LIFECODES,LIFECODES KIR Genotyping,Republica Muldova,AMD,83,4353
LIFECODES,LIFECODES Red Cell Genotyping,Republica Muldova,AMD,83,4934
LIFECODES,LIFECODES Screen & Identification,Republica Muldova,AMD,83,2423
LIFECODES,LIFECODES LSA Single Antigen,Republica Muldova,AMD,83,390
LIFECODES,LIFECODES Donor Specific Antibody,Republica Muldova,AMD,83,164
LIFECODES,LIFECODES LSA MIC,Republica Muldova,AMD,83,3524
LIFECODES,LIFECODES LSA MIC,Peru,Saudi Technology & Equipment Co,84,85
LIFECODES,Gen-Probe Fluoroanalyzer,Saudi Arabia,Saudi Technology & Equipment Co,84,685
LIFECODES,LIFECODES HLA Genotyping,Saudi Arabia,Saudi Technology & Equipment Co,84,553
LIFECODES,LIFECODES KIR Genotyping,Saudi Arabia,Saudi Technology & Equipment Co,84,5604
LIFECODES,LIFECODES Red Cell Genotyping,Saudi Arabia,Saudi Technology & Equipment Co,84,7963
LIFECODES,LIFECODES Screen & Identification,Saudi Arabia,Saudi Technology & Equipment Co,84,3849
LIFECODES,LIFECODES LSA Single Antigen,Saudi Arabia,Saudi Technology & Equipment Co,84,4525
LIFECODES,LIFECODES Donor Specific Antibody,Saudi Arabia,Saudi Technology & Equipment Co,84,5123
LIFECODES,LIFECODES LSA MIC,Saudi Arabia,Saudi Technology & Equipment Co,84,4983
LIFECODES,Gen-Probe Fluoroanalyzer,Singapore,Innovative Biotech Pte Ltd,85,41
LIFECODES,LIFECODES HLA Genotyping,Singapore,Innovative Biotech Pte Ltd,85,4210
LIFECODES,LIFECODES KIR Genotyping,Singapore,Innovative Biotech Pte Ltd,85,846
LIFECODES,LIFECODES Red Cell Genotyping,Singapore,Innovative Biotech Pte Ltd,85,7339
LIFECODES,LIFECODES Screen & Identification,Singapore,Innovative Biotech Pte Ltd,85,6999
LIFECODES,LIFECODES LSA Single Antigen,Singapore,Innovative Biotech Pte Ltd,85,1598
LIFECODES,LIFECODES Donor Specific Antibody,Singapore,Innovative Biotech Pte Ltd,85,3615
LIFECODES,LIFECODES LSA MIC,Singapore,Innovative Biotech Pte Ltd,85,58
LIFECODES,Gen-Probe Fluoroanalyzer,Slovakia,Inno-Train Diagnostics GmbH,86,6519
LIFECODES,LIFECODES HLA Genotyping,Slovakia,Inno-Train Diagnostics GmbH,86,2641
LIFECODES,LIFECODES KIR Genotyping,Slovakia,Inno-Train Diagnostics GmbH,86,7305
LIFECODES,LIFECODES Red Cell Genotyping,Slovakia,Inno-Train Diagnostics GmbH,86,5758
LIFECODES,LIFECODES Screen & Identification,Slovakia,Inno-Train Diagnostics GmbH,86,3785
LIFECODES,LIFECODES LSA Single Antigen,Slovakia,Inno-Train Diagnostics GmbH,86,2305
LIFECODES,LIFECODES Donor Specific Antibody,Slovakia,Inno-Train Diagnostics GmbH,86,2944
LIFECODES,LIFECODES LSA MIC,Slovakia,Inno-Train Diagnostics GmbH,86,2758
LIFECODES,Gen-Probe Fluoroanalyzer,South Africa,IEPSA,87,343
LIFECODES,LIFECODES HLA Genotyping,South Africa,IEPSA,87,2272
LIFECODES,LIFECODES KIR Genotyping,South Africa,IEPSA,87,7559
LIFECODES,LIFECODES Red Cell Genotyping,South Africa,IEPSA,87,7679
LIFECODES,LIFECODES Screen & Identification,South Africa,IEPSA,87,6764
LIFECODES,LIFECODES LSA Single Antigen,South Africa,IEPSA,87,4180
LIFECODES,LIFECODES Donor Specific Antibody,South Africa,IEPSA,87,3300
LIFECODES,LIFECODES LSA MIC,South Africa,IEPSA,87,7718
LIFECODES,LIFECODES Donor Specific Antibody,Germany,IEPSA,87,5639
LIFECODES,Gen-Probe Fluoroanalyzer,Spain,DIAGNOSTICA LONGWOOD s.l.,89,6961
LIFECODES,LIFECODES HLA Genotyping,Spain,DIAGNOSTICA LONGWOOD s.l.,89,4258
LIFECODES,LIFECODES KIR Genotyping,Spain,DIAGNOSTICA LONGWOOD s.l.,89,5437
LIFECODES,LIFECODES Red Cell Genotyping,Spain,DIAGNOSTICA LONGWOOD s.l.,89,6273
LIFECODES,LIFECODES Screen & Identification,Spain,DIAGNOSTICA LONGWOOD s.l.,89,3552
LIFECODES,LIFECODES LSA Single Antigen,Spain,DIAGNOSTICA LONGWOOD s.l.,89,2752
LIFECODES,LIFECODES Donor Specific Antibody,Spain,DIAGNOSTICA LONGWOOD s.l.,89,1342
LIFECODES,LIFECODES LSA MIC,Spain,DIAGNOSTICA LONGWOOD s.l.,89,4682
LIFECODES,Gen-Probe Fluoroanalyzer,Republica Muldova,DIAGNOSTICA LONGWOOD s.l.,89,4559
LIFECODES,LIFECODES Donor Specific Antibody,Panama,Innovative Biotech Pte Ltd,90,1735
LIFECODES,Gen-Probe Fluoroanalyzer,Thailand,Innovative Biotech Pte Ltd,90,4599
LIFECODES,LIFECODES HLA Genotyping,Thailand,Innovative Biotech Pte Ltd,90,3174
LIFECODES,LIFECODES KIR Genotyping,Thailand,Innovative Biotech Pte Ltd,90,3089
LIFECODES,LIFECODES Red Cell Genotyping,Thailand,Innovative Biotech Pte Ltd,90,4977
LIFECODES,LIFECODES Screen & Identification,Thailand,Innovative Biotech Pte Ltd,90,2258
LIFECODES,LIFECODES LSA Single Antigen,Thailand,Innovative Biotech Pte Ltd,90,442
LIFECODES,LIFECODES Donor Specific Antibody,Thailand,Innovative Biotech Pte Ltd,90,1481
LIFECODES,LIFECODES LSA MIC,Thailand,Innovative Biotech Pte Ltd,90,3368
LIFECODES,Gen-Probe Fluoroanalyzer,Taiwan,Metek Lab Inc.,91,3564
LIFECODES,LIFECODES HLA Genotyping,Taiwan,Metek Lab Inc.,91,6799
LIFECODES,LIFECODES KIR Genotyping,Taiwan,Metek Lab Inc.,91,6698
LIFECODES,LIFECODES Red Cell Genotyping,Taiwan,Metek Lab Inc.,91,1812
LIFECODES,LIFECODES Screen & Identification,Taiwan,Metek Lab Inc.,91,1191
LIFECODES,LIFECODES LSA Single Antigen,Taiwan,Metek Lab Inc.,91,7580
LIFECODES,LIFECODES Donor Specific Antibody,Taiwan,Metek Lab Inc.,91,179
LIFECODES,LIFECODES LSA MIC,Taiwan,Metek Lab Inc.,91,6546
LIFECODES,Gen-Probe Fluoroanalyzer,Tunisia,Laboratoires AAZ,92,6617
LIFECODES,LIFECODES HLA Genotyping,Tunisia,Laboratoires AAZ,92,6383
LIFECODES,LIFECODES KIR Genotyping,Tunisia,Laboratoires AAZ,92,4533
LIFECODES,LIFECODES Red Cell Genotyping,Tunisia,Laboratoires AAZ,92,5992
LIFECODES,LIFECODES Screen & Identification,Tunisia,Laboratoires AAZ,92,5962
LIFECODES,LIFECODES LSA Single Antigen,Tunisia,Laboratoires AAZ,92,2534
LIFECODES,LIFECODES Donor Specific Antibody,Tunisia,Laboratoires AAZ,92,7086
LIFECODES,LIFECODES LSA MIC,Tunisia,Laboratoires AAZ,92,7087
LIFECODES,Gen-Probe Fluoroanalyzer,Turkey,ATQ Biyoteknloij,93,5019
LIFECODES,LIFECODES HLA Genotyping,Turkey,ATQ Biyoteknloij,93,4783
LIFECODES,LIFECODES KIR Genotyping,Turkey,ATQ Biyoteknloij,93,5221
LIFECODES,LIFECODES Red Cell Genotyping,Turkey,ATQ Biyoteknloij,93,4325
